dateTime_UTC,ax,ay,az,gx,gy,gz,Actividades
1999-01-02 04:00:19.128800,-0.161,0.0604,-10.7983,20.82,-8.84,0.07,Movimiento_1
1999-01-02 04:00:19.197800,-0.4261,-0.2663,-12.1645,16.93,-10.15,-1.65,Movimiento_1
1999-01-02 04:00:19.266800,-0.5057,-0.0365,-13.08,3.98,-6.16,2.87,Movimiento_1
1999-01-02 04:00:19.335800,-0.7654,-0.0598,-12.1052,-12.74,8.01,0.98,Movimiento_1
1999-01-02 04:00:19.404800,-0.5404,0.2232,-9.9025,-17.23,11.96,7.47,Movimiento_1
1999-01-02 04:00:19.473700,-0.526,0.1711,-8.8547,-18.18,18.73,0.04,Movimiento_1
1999-01-02 04:00:19.542700,-0.0168,0.7223,-7.0391,-8.88,10.58,1.6,Movimiento_1
1999-01-02 04:00:19.611700,-0.0227,0.4398,-7.1827,9.31,-7.63,0.28,Movimiento_1
1999-01-02 04:00:19.680700,-1.0592,-0.1089,-10.3118,18.66,-8.22,-2.85,Movimiento_1
1999-01-02 04:00:19.749700,-0.3178,0.0341,-11.1101,20.03,-9.15,-1.45,Movimiento_1
1999-01-02 04:00:19.818700,-0.6714,0.0634,-13.9322,11.15,-5.1,0.21,Movimiento_1
1999-01-02 04:00:19.887700,-0.6086,0.1735,-12.5905,-12.42,6.99,2.81,Movimiento_1
1999-01-02 04:00:19.956700,-0.3387,-0.0317,-10.2567,-18.25,18.63,3.92,Movimiento_1
1999-01-02 04:00:20.025700,-0.1891,0.4201,-8.7326,-19.28,16.31,0.31,Movimiento_1
1999-01-02 04:00:20.094700,-0.7229,0.4416,-7.2743,-6.45,9.52,3.09,Movimiento_1
1999-01-02 04:00:20.163700,-0.4452,0.2795,-7.4717,10.18,6.99,0.54,Movimiento_1
1999-01-02 04:00:20.232700,-0.4626,-0.1765,-9.7828,19.57,-6.72,0.96,Movimiento_1
1999-01-02 04:00:20.301700,-0.4273,0.0239,-10.8073,21.17,-10.39,0.23,Movimiento_1
1999-01-02 04:00:20.370700,-0.386,-0.134,-12.9472,16.29,-9.43,2.9,Movimiento_1
1999-01-02 04:00:20.439700,-1.1148,0.2543,-12.4338,-10.65,2.02,0.52,Movimiento_1
1999-01-02 04:00:20.508600,-0.4805,0.0425,-10.6385,-16.61,14.24,6.25,Movimiento_1
1999-01-02 04:00:20.577600,-0.4368,-0.0293,-9.048,-21.0,19.43,3.91,Movimiento_1
1999-01-02 04:00:20.646600,-0.4931,0.2579,-7.1827,-11.63,16.99,1.76,Movimiento_1
1999-01-02 04:00:20.715600,-0.0389,0.1921,-7.3275,5.79,2.63,1.96,Movimiento_1
1999-01-02 04:00:20.784600,-0.7971,-0.0928,-9.2861,16.62,-15.83,-0.71,Movimiento_1
1999-01-02 04:00:20.853600,-0.517,0.0533,-11.4201,17.99,-18.94,-1.18,Movimiento_1
1999-01-02 04:00:20.922600,-0.5978,0.0287,-13.1955,11.75,-18.16,2.42,Movimiento_1
1999-01-02 04:00:20.991600,-0.8587,0.2334,-12.8969,-9.23,3.57,1.78,Movimiento_1
1999-01-02 04:00:21.060600,-0.3034,0.1299,-10.3214,-20.08,14.52,3.46,Movimiento_1
